ID,SAMPLE_NUM,BAT,TEMP,PH,DO,LATITUD,LONGITUD,COND,ORP,DATE
SW1,25.0,41.0,23.68,9.92,88.6,0.0,0.0,2470.6,0.082,2021-06-01 12:37:12.310429
SW1,26.0,41.0,23.68,9.91,88.2,0.0,0.0,2472.1,0.083,2021-06-01 12:37:24.864638
SW1,27.0,41.0,23.68,9.9,87.9,0.0,0.0,2473.9,0.083,2021-06-01 12:37:37.402845
SW1,28.0,41.0,23.68,9.92,87.2,0.0,0.0,2472.8,0.084,2021-06-01 12:37:49.959233
SW1,29.0,41.0,23.67,9.91,86.7,0.0,0.0,2474.8,0.084,2021-06-01 12:38:03.012489
SW1,30.0,41.0,23.67,9.9,86.2,0.0,0.0,2477.1,0.085,2021-06-01 12:38:15.540169
SW1,31.0,41.0,23.66,9.9,85.9,0.0,0.0,2475.7,0.085,2021-06-01 12:38:28.076215
SW1,32.0,41.0,23.66,9.91,85.5,0.0,0.0,2478.6,0.085,2021-06-01 12:38:40.629628
SW1,33.0,40.0,23.67,9.89,86.1,0.0,0.0,2477.8,0.086,2021-06-01 12:38:53.666504
SW1,34.0,41.0,23.67,9.9,86.5,0.0,0.0,2479.8,0.086,2021-06-01 12:39:06.202199
SW1,35.0,41.0,23.69,9.89,86.0,0.0,0.0,2479.8,0.086,2021-06-01 12:39:18.755583
SW1,36.0,41.0,23.7,9.9,85.5,0.0,0.0,2481.4,0.087,2021-06-01 12:39:31.792181
SW1,37.0,41.0,23.69,9.89,85.2,0.0,0.0,2482.5,0.087,2021-06-01 12:39:44.331286
SW1,38.0,41.0,23.69,9.9,85.8,0.0,0.0,2483.0,0.086,2021-06-01 12:39:56.886819
SW1,39.0,41.0,23.71,9.9,84.9,0.0,0.0,2482.1,0.086,2021-06-01 12:40:09.446672
SW1,40.0,41.0,23.72,9.9,84.8,0.0,0.0,2483.5,0.087,2021-06-01 12:40:22.502918
SW1,41.0,41.0,23.72,9.9,85.3,0.0,0.0,2480.2,0.086,2021-06-01 12:40:35.059658
SW1,42.0,37.0,23.75,9.89,84.5,0.0,0.0,2482.5,0.087,2021-06-01 12:40:47.613046
SW1,43.0,41.0,23.77,9.89,83.8,0.0,0.0,2482.7,0.088,2021-06-01 12:41:00.142263
SW1,44.0,40.0,23.78,9.88,84.6,0.0,0.0,2482.3,0.088,2021-06-01 12:41:13.174929
SW1,45.0,41.0,23.8,9.89,84.3,0.0,0.0,2483.7,0.088,2021-06-01 12:41:25.729262
SW1,46.0,41.0,23.84,9.88,84.3,0.0,0.0,2486.1,0.086,2021-06-01 12:41:38.256592
SW1,47.0,41.0,23.85,9.88,84.1,0.0,0.0,2486.2,0.086,2021-06-01 12:41:50.810219
SW1,48.0,41.0,23.88,9.88,84.6,0.0,0.0,2486.6,0.087,2021-06-01 12:42:03.866898
SW1,49.0,41.0,23.89,9.88,84.8,0.0,0.0,2486.5,0.088,2021-06-01 12:42:16.402381
SW1,50.0,41.0,23.91,9.87,84.4,0.0,0.0,2487.2,0.089,2021-06-01 12:42:28.953911
SW1,51.0,41.0,23.93,9.87,86.2,0.0,0.0,2486.8,0.089,2021-06-01 12:42:41.487239
SW1,52.0,41.0,23.91,9.87,87.8,0.0,0.0,2486.8,0.09,2021-06-01 12:42:54.543636
SW1,53.0,40.0,23.85,9.86,88.1,0.0,0.0,2486.0,0.089,2021-06-01 12:43:07.097377
SW1,54.0,40.0,23.78,9.87,88.3,0.0,0.0,2486.7,0.088,2021-06-01 12:43:19.648172
SW1,55.0,41.0,23.79,9.87,88.6,0.0,0.0,2485.8,0.088,2021-06-01 12:43:32.684221
SW1,56.0,40.0,23.81,9.86,88.6,0.0,0.0,2488.2,0.087,2021-06-01 12:43:45.242630
SW1,57.0,40.0,23.81,9.87,88.0,0.0,0.0,2488.3,0.087,2021-06-01 12:43:57.794135
SW1,58.0,41.0,23.82,9.86,86.8,0.0,0.0,2489.3,0.087,2021-06-01 12:44:10.322918
SW1,59.0,41.0,23.84,9.87,87.5,0.0,0.0,2490.3,0.087,2021-06-01 12:44:23.355035
SW1,60.0,41.0,23.87,9.87,87.6,0.0,0.0,2491.1,0.086,2021-06-01 12:44:35.910709
SW1,61.0,40.0,23.9,9.87,86.5,0.0,0.0,2490.9,0.087,2021-06-01 12:44:48.442089
SW1,62.0,41.0,23.93,9.87,85.3,0.0,0.0,2490.0,0.087,2021-06-01 12:45:00.998098
SW1,63.0,41.0,23.91,9.87,84.8,0.0,0.0,2489.9,0.087,2021-06-01 12:45:14.056799
SW1,64.0,41.0,23.91,9.86,85.5,0.0,0.0,2491.5,0.087,2021-06-01 12:45:26.593334
SW1,65.0,40.0,23.91,9.86,86.1,0.0,0.0,2488.3,0.087,2021-06-01 12:45:39.132102
SW1,66.0,40.0,23.89,9.86,87.2,0.0,0.0,2487.9,0.087,2021-06-01 12:45:51.662967
SW1,67.0,40.0,23.9,9.86,86.0,0.0,0.0,2489.9,0.087,2021-06-01 12:46:04.701580
SW1,68.0,41.0,23.9,9.86,85.1,0.0,0.0,2491.0,0.087,2021-06-01 12:46:17.233686
SW1,69.0,40.0,23.89,9.86,87.3,0.0,0.0,2490.7,0.088,2021-06-01 12:46:29.787957
SW1,1.0,40.0,23.74,9.83,90.1,0.0,0.0,2494.7,0.034,2021-06-01 13:03:25.860810
SW1,2.0,40.0,23.75,9.83,89.9,0.0,0.0,2494.9,0.033,2021-06-01 13:03:38.420240
SW1,3.0,40.0,23.74,9.82,90.5,0.0,0.0,2495.5,0.033,2021-06-01 13:03:50.976139
SW1,4.0,40.0,23.74,9.82,91.2,0.0,0.0,2495.1,0.033,2021-06-01 13:04:03.509336
SW1,5.0,40.0,23.74,9.82,91.0,0.0,0.0,2496.4,0.033,2021-06-01 13:04:16.564415
SW1,6.0,40.0,23.73,9.82,90.7,0.0,0.0,2496.6,0.033,2021-06-01 13:04:29.102338
SW1,7.0,40.0,23.74,9.82,90.5,0.0,0.0,2498.1,0.033,2021-06-01 13:04:41.661033
SW1,8.0,40.0,23.75,9.82,90.5,0.0,0.0,2496.6,0.033,2021-06-01 13:04:54.197282
SW1,9.0,40.0,23.74,9.82,91.3,0.0,0.0,2498.4,0.033,2021-06-01 13:05:07.232950
SW1,10.0,40.0,23.74,9.82,90.0,0.0,0.0,2498.2,0.032,2021-06-01 13:05:19.788018
SW1,11.0,40.0,23.74,9.82,90.4,0.0,0.0,2498.0,0.032,2021-06-01 13:05:32.324290
SW1,12.0,40.0,23.73,9.82,90.3,0.0,0.0,2498.6,0.032,2021-06-01 13:05:45.363822
SW1,13.0,40.0,23.73,9.82,89.8,0.0,0.0,2499.0,0.032,2021-06-01 13:05:57.898894
SW1,14.0,40.0,23.72,9.82,90.4,0.0,0.0,2497.8,0.032,2021-06-01 13:06:10.451305
SW1,15.0,40.0,23.71,9.82,91.4,0.0,0.0,2497.8,0.032,2021-06-01 13:06:22.985257
SW1,16.0,40.0,23.71,9.82,90.5,0.0,0.0,2500.0,0.032,2021-06-01 13:06:36.040161
SW1,17.0,40.0,23.72,9.82,90.1,0.0,0.0,2499.4,0.032,2021-06-01 13:06:48.574048
SW1,18.0,40.0,23.72,9.81,89.7,0.0,0.0,2499.2,0.031,2021-06-01 13:07:01.102086
SW1,19.0,40.0,23.7,9.81,90.0,0.0,0.0,2500.2,0.031,2021-06-01 13:07:13.655351
SW1,20.0,40.0,23.7,9.81,90.9,0.0,0.0,2499.8,0.031,2021-06-01 13:07:26.708607
SW1,21.0,40.0,23.71,9.8,91.1,0.0,0.0,2499.4,0.031,2021-06-01 13:07:39.258987
SW1,22.0,40.0,23.71,9.81,91.7,0.0,0.0,2499.3,0.031,2021-06-01 13:07:51.812248
SW1,23.0,40.0,23.71,9.81,91.2,0.0,0.0,2498.9,0.031,2021-06-01 13:08:04.347379
SW1,24.0,40.0,23.71,9.81,90.4,0.0,0.0,2498.4,0.031,2021-06-01 13:08:17.382798
SW1,25.0,40.0,23.7,9.8,91.1,0.0,0.0,2501.2,0.031,2021-06-01 13:08:29.910209
SW1,26.0,40.0,23.69,9.8,90.7,0.0,0.0,2499.7,0.031,2021-06-01 13:08:42.468246
SW1,27.0,40.0,23.69,9.8,90.9,0.0,0.0,2499.6,0.031,2021-06-01 13:08:55.528285
SW1,28.0,40.0,23.71,9.8,91.3,0.0,0.0,2498.7,0.031,2021-06-01 13:09:08.083709
SW1,29.0,40.0,23.71,9.8,91.6,0.0,0.0,2500.0,0.031,2021-06-01 13:09:20.615688
SW1,30.0,40.0,23.7,9.8,90.8,0.0,0.0,2501.0,0.031,2021-06-01 13:09:33.146724
SW1,31.0,40.0,23.71,9.79,90.7,0.0,0.0,2500.2,0.031,2021-06-01 13:09:46.205801
SW1,32.0,40.0,23.7,9.79,91.0,0.0,0.0,2499.9,0.031,2021-06-01 13:09:58.742417
SW1,33.0,40.0,23.69,9.79,92.4,0.0,0.0,2499.2,0.031,2021-06-01 13:10:11.298102
SW1,34.0,40.0,23.71,9.79,91.5,0.0,0.0,2501.5,0.031,2021-06-01 13:10:23.828035
SW1,35.0,40.0,23.71,9.79,92.1,0.0,0.0,2500.2,0.031,2021-06-01 13:10:36.886654
SW1,36.0,40.0,23.7,9.79,92.2,0.0,0.0,2500.8,0.031,2021-06-01 13:10:49.445566
SW1,37.0,40.0,23.71,9.79,92.0,0.0,0.0,2499.8,0.031,2021-06-01 13:11:02.002386
SW1,38.0,40.0,23.72,9.79,91.8,0.0,0.0,2500.3,0.031,2021-06-01 13:11:14.540082
SW1,39.0,40.0,23.73,9.79,92.5,0.0,0.0,2500.5,0.031,2021-06-01 13:11:27.598945
SW1,40.0,40.0,23.74,9.79,92.5,0.0,0.0,2502.4,0.031,2021-06-01 13:11:40.150840
SW1,41.0,40.0,23.76,9.79,92.0,0.0,0.0,2503.0,0.031,2021-06-01 13:11:52.705609
SW1,42.0,40.0,23.79,9.79,91.5,0.0,0.0,2502.2,0.031,2021-06-01 13:12:05.232426
SW1,43.0,40.0,23.82,9.79,91.9,0.0,0.0,2501.9,0.031,2021-06-01 13:12:18.264934
SW1,44.0,40.0,23.84,9.79,92.4,0.0,0.0,2504.0,0.031,2021-06-01 13:12:30.790228
SW1,45.0,40.0,23.85,9.79,91.7,0.0,0.0,2504.1,0.03,2021-06-01 13:12:43.324415
SW1,46.0,40.0,23.86,9.8,92.2,0.0,0.0,2504.7,0.031,2021-06-01 13:12:56.381975
SW1,47.0,40.0,23.88,9.8,91.9,0.0,0.0,2504.3,0.031,2021-06-01 13:13:08.936597
SW1,48.0,40.0,23.88,9.8,91.3,0.0,0.0,2506.4,0.03,2021-06-01 13:13:21.470281
SW1,49.0,40.0,23.91,9.8,90.2,0.0,0.0,2506.3,0.03,2021-06-01 13:13:33.997530
SW1,50.0,40.0,23.93,9.8,89.9,0.0,0.0,2507.3,0.03,2021-06-01 13:13:47.052776
SW1,51.0,40.0,23.93,9.8,90.9,0.0,0.0,2508.0,0.03,2021-06-01 13:13:59.607198
SW1,52.0,40.0,23.94,9.8,90.0,0.0,0.0,2509.9,0.03,2021-06-01 13:14:12.160619
SW1,53.0,40.0,23.93,9.8,90.2,0.0,0.0,2509.4,0.03,2021-06-01 13:14:24.686751
SW1,54.0,40.0,23.94,9.8,89.8,0.0,0.0,2509.6,0.03,2021-06-01 13:14:37.723383
SW1,55.0,40.0,23.95,9.81,90.0,0.0,0.0,2508.2,0.03,2021-06-01 13:14:50.278707
SW1,56.0,40.0,23.95,9.81,90.6,0.0,0.0,2508.9,0.03,2021-06-01 13:15:02.834974
SW1,57.0,40.0,23.97,9.81,90.2,0.0,0.0,2510.5,0.03,2021-06-01 13:15:15.372693
SW1,58.0,40.0,23.98,9.81,90.2,0.0,0.0,2511.0,0.03,2021-06-01 13:15:28.426883
SW1,59.0,40.0,24.0,9.81,89.7,0.0,0.0,2511.6,0.03,2021-06-01 13:15:40.980268
SW1,60.0,40.0,24.03,9.81,89.8,0.0,0.0,2512.0,0.03,2021-06-01 13:15:53.516876
SW1,61.0,40.0,24.03,9.81,89.8,0.0,0.0,2512.3,0.03,2021-06-01 13:16:06.555248
SW1,62.0,40.0,24.04,9.8,89.8,0.0,0.0,2513.1,0.03,2021-06-01 13:16:19.084347
SW1,63.0,40.0,24.05,9.8,90.0,0.0,0.0,2512.5,0.03,2021-06-01 13:16:31.619256
SW1,64.0,40.0,24.04,9.8,89.5,0.0,0.0,2512.6,0.03,2021-06-01 13:16:44.176373
SW1,65.0,40.0,24.02,9.8,90.9,0.0,0.0,2514.1,0.03,2021-06-01 13:16:57.229577
SW1,66.0,40.0,24.01,9.81,90.7,0.0,0.0,2513.4,0.03,2021-06-01 13:17:09.762930
SW1,67.0,40.0,24.01,9.8,89.6,0.0,0.0,2513.4,0.029,2021-06-01 13:17:22.313683
SW1,68.0,40.0,24.0,9.8,89.7,0.0,0.0,2512.1,0.029,2021-06-01 13:17:34.843413
SW1,69.0,40.0,24.0,9.8,89.7,0.0,0.0,2514.2,0.029,2021-06-01 13:17:47.894512
SW1,70.0,40.0,23.99,9.81,89.5,0.0,0.0,2513.7,0.029,2021-06-01 13:18:00.430882
SW1,71.0,40.0,23.98,9.8,89.2,0.0,0.0,2514.1,0.029,2021-06-01 13:18:12.986213
SW1,72.0,40.0,23.97,9.8,89.6,0.0,0.0,2512.6,0.029,2021-06-01 13:18:26.015511
SW1,73.0,40.0,23.97,9.81,89.4,0.0,0.0,2513.0,0.029,2021-06-01 13:18:38.569514
SW1,74.0,40.0,23.96,9.81,90.0,0.0,0.0,2513.3,0.029,2021-06-01 13:18:51.102848
SW1,75.0,40.0,23.96,9.81,90.3,0.0,0.0,2514.6,0.029,2021-06-01 13:19:03.658232
SW1,76.0,40.0,23.95,9.81,90.8,0.0,0.0,2512.5,0.029,2021-06-01 13:19:16.710242
SW1,77.0,40.0,23.95,9.81,90.1,0.0,0.0,2511.1,0.029,2021-06-01 13:19:29.259607
SW1,78.0,40.0,23.95,9.81,89.6,0.0,0.0,2512.9,0.029,2021-06-01 13:19:41.813031
SW1,79.0,40.0,23.95,9.81,89.7,0.0,0.0,2513.1,0.029,2021-06-01 13:19:54.348112
SW1,80.0,40.0,23.97,9.81,89.5,0.0,0.0,2512.7,0.029,2021-06-01 13:20:07.382280
SW1,85.0,40.0,23.86,9.79,95.1,0.0,0.0,2503.4,0.029,2021-06-01 13:21:10.349325
SW1,86.0,40.0,23.87,9.81,93.3,0.0,0.0,2505.3,0.029,2021-06-01 13:21:23.405616
SW1,87.0,40.0,23.86,9.79,92.7,0.0,0.0,2502.6,0.031,2021-06-01 13:21:35.959609
SW1,88.0,40.0,23.83,9.8,94.6,0.0,0.0,2502.4,0.029,2021-06-01 13:21:48.489203
SW1,89.0,40.0,23.82,9.8,93.4,0.0,0.0,2502.8,0.029,2021-06-01 13:22:01.543108
SW1,90.0,40.0,23.8,9.81,93.6,0.0,0.0,2501.2,0.029,2021-06-01 13:22:14.094725
SW1,91.0,40.0,23.8,9.81,93.0,0.0,0.0,2502.8,0.028,2021-06-01 13:22:26.648211
SW1,92.0,40.0,23.78,9.81,93.4,0.0,0.0,2503.5,0.028,2021-06-01 13:22:39.204961
SW1,93.0,40.0,23.78,9.81,93.1,0.0,0.0,2502.7,0.028,2021-06-01 13:22:52.235436
SW1,94.0,40.0,23.78,9.81,93.1,0.0,0.0,2503.0,0.028,2021-06-01 13:23:04.765965
SW1,95.0,40.0,23.77,9.8,93.7,0.0,0.0,2501.5,0.028,2021-06-01 13:23:17.318290
SW1,96.0,40.0,23.78,9.81,93.6,0.0,0.0,2502.1,0.028,2021-06-01 13:23:29.871152
SW1,97.0,40.0,23.79,9.81,93.3,0.0,0.0,2504.0,0.027,2021-06-01 13:23:42.927599
SW1,98.0,40.0,23.8,9.81,92.9,0.0,0.0,2504.4,0.027,2021-06-01 13:23:55.461573
SW1,99.0,40.0,23.81,9.82,93.1,0.0,0.0,2504.0,0.027,2021-06-01 13:24:08.014838
SW1,100.0,40.0,23.8,9.81,93.4,0.0,0.0,2503.9,0.027,2021-06-01 13:24:20.570849
SW1,101.0,40.0,23.81,9.82,93.8,0.0,0.0,2503.0,0.027,2021-06-01 13:24:33.626309
SW1,102.0,40.0,23.81,9.81,93.7,0.0,0.0,2504.3,0.027,2021-06-01 13:24:46.179574
SW1,103.0,40.0,23.81,9.81,93.7,0.0,0.0,2505.6,0.027,2021-06-01 13:24:58.714851
SW1,104.0,40.0,23.78,9.82,94.8,0.0,0.0,2503.7,0.027,2021-06-01 13:25:11.267481
SW1,105.0,40.0,23.78,9.82,94.1,0.0,0.0,2504.4,0.027,2021-06-01 13:25:24.302682
SW1,106.0,40.0,23.78,9.82,93.1,0.0,0.0,2505.1,0.027,2021-06-01 13:25:36.859015
SW1,107.0,40.0,23.78,9.82,93.4,0.0,0.0,2504.6,0.027,2021-06-01 13:25:49.413572
SW1,108.0,40.0,23.77,9.81,94.3,0.0,0.0,2505.7,0.027,2021-06-01 13:26:01.947405
SW1,109.0,40.0,23.78,9.82,94.0,0.0,0.0,2504.7,0.027,2021-06-01 13:26:14.998603
SW1,110.0,40.0,23.78,9.82,94.1,0.0,0.0,2503.0,0.027,2021-06-01 13:26:27.554944
SW1,111.0,40.0,23.79,9.83,94.7,0.0,0.0,2505.9,0.027,2021-06-01 13:26:40.111031
SW1,112.0,40.0,23.78,9.82,94.2,0.0,0.0,2505.7,0.027,2021-06-01 13:26:52.644167
SW1,113.0,40.0,23.78,9.82,94.6,0.0,0.0,2504.8,0.027,2021-06-01 13:27:05.700032
SW1,114.0,40.0,23.76,9.82,94.9,0.0,0.0,2504.0,0.027,2021-06-01 13:27:18.227925
SW1,115.0,40.0,23.76,9.82,95.0,0.0,0.0,2505.3,0.027,2021-06-01 13:27:30.782363
SW1,116.0,40.0,23.76,9.82,95.4,0.0,0.0,2503.8,0.027,2021-06-01 13:27:43.818237
SW1,117.0,40.0,23.76,9.82,95.0,0.0,0.0,2505.4,0.027,2021-06-01 13:27:56.370730
SW1,118.0,40.0,23.75,9.82,94.9,0.0,0.0,2502.6,0.027,2021-06-01 13:28:08.907924
SW1,119.0,40.0,23.75,9.81,95.3,0.0,0.0,2504.0,0.027,2021-06-01 13:28:21.445493
SW1,120.0,40.0,23.74,9.82,95.5,0.0,0.0,2503.0,0.027,2021-06-01 13:28:34.498211
SW1,121.0,40.0,23.73,9.82,95.3,0.0,0.0,2503.3,0.027,2021-06-01 13:28:47.032767
SW1,122.0,40.0,23.72,9.82,95.5,0.0,0.0,2502.8,0.027,2021-06-01 13:28:59.560105
SW1,123.0,40.0,23.72,9.82,95.4,0.0,0.0,2501.5,0.027,2021-06-01 13:29:12.114878
SW1,124.0,40.0,23.72,9.82,94.4,0.0,0.0,2501.9,0.027,2021-06-01 13:29:25.145600
SW1,125.0,40.0,23.73,9.81,95.2,0.0,0.0,2501.8,0.027,2021-06-01 13:29:37.701055
SW1,126.0,40.0,23.74,9.82,95.0,0.0,0.0,2504.0,0.027,2021-06-01 13:29:50.237755
SW1,127.0,40.0,23.76,9.81,94.9,0.0,0.0,2503.9,0.027,2021-06-01 13:30:03.272672
SW1,128.0,40.0,23.78,9.81,95.9,0.0,0.0,2502.9,0.027,2021-06-01 13:30:15.828319
SW1,129.0,40.0,23.79,9.81,96.1,0.0,0.0,2501.8,0.027,2021-06-01 13:30:28.364543
SW1,130.0,40.0,23.8,9.81,96.0,0.0,0.0,2503.3,0.027,2021-06-01 13:30:40.893643
SW1,131.0,40.0,23.81,9.8,96.1,0.0,0.0,2503.4,0.027,2021-06-01 13:30:53.929914
SW1,132.0,40.0,23.81,9.81,95.9,0.0,0.0,2502.5,0.027,2021-06-01 13:31:06.466132
SW1,133.0,40.0,23.83,9.81,94.8,0.0,0.0,2504.6,0.027,2021-06-01 13:31:19.021389
SW1,134.0,40.0,23.85,9.81,95.2,0.0,0.0,2506.1,0.027,2021-06-01 13:31:31.574179
SW1,135.0,40.0,23.86,9.81,95.0,0.0,0.0,2504.5,0.027,2021-06-01 13:31:44.630266
SW1,136.0,40.0,23.85,9.81,95.7,0.0,0.0,2504.1,0.027,2021-06-01 13:31:57.185233
SW1,137.0,40.0,23.86,9.81,94.7,0.0,0.0,2505.1,0.027,2021-06-01 13:32:09.716854
SW1,138.0,40.0,23.87,9.81,94.2,0.0,0.0,2505.1,0.027,2021-06-01 13:32:22.270606
SW1,139.0,40.0,23.86,9.81,94.6,0.0,0.0,2505.8,0.027,2021-06-01 13:32:35.305601
SW1,140.0,40.0,23.86,9.81,94.7,0.0,0.0,2505.1,0.027,2021-06-01 13:32:47.861412
SW1,141.0,40.0,23.86,9.81,94.3,0.0,0.0,2507.5,0.027,2021-06-01 13:33:00.396794
SW1,142.0,40.0,23.85,9.81,93.9,0.0,0.0,2508.2,0.027,2021-06-01 13:33:13.433571
SW1,143.0,40.0,23.85,9.82,93.3,0.0,0.0,2507.6,0.027,2021-06-01 13:33:25.999332
SW1,144.0,40.0,23.84,9.81,93.4,0.0,0.0,2507.0,0.027,2021-06-01 13:33:38.552123
SW1,145.0,40.0,23.84,9.81,93.3,0.0,0.0,2507.8,0.027,2021-06-01 13:33:51.084859
SW1,146.0,40.0,23.84,9.82,93.7,0.0,0.0,2506.1,0.027,2021-06-01 13:34:04.119658
SW1,147.0,40.0,23.83,9.82,93.7,0.0,0.0,2508.1,0.027,2021-06-01 13:34:16.648687
SW1,148.0,40.0,23.81,9.82,93.8,0.0,0.0,2506.5,0.027,2021-06-01 13:34:29.184832
SW1,149.0,40.0,23.8,9.82,95.7,0.0,0.0,2505.1,0.027,2021-06-01 13:34:41.715113
SW1,150.0,40.0,23.8,9.82,95.3,0.0,0.0,2506.8,0.027,2021-06-01 13:34:54.752831
SW1,151.0,40.0,23.78,9.82,94.9,0.0,0.0,2507.5,0.027,2021-06-01 13:35:07.305904
SW1,152.0,40.0,23.78,9.82,94.9,0.0,0.0,2505.2,0.027,2021-06-01 13:35:19.841798
SW1,153.0,40.0,23.77,9.82,94.2,0.0,0.0,2507.1,0.027,2021-06-01 13:35:32.877605
SW1,154.0,40.0,23.78,9.82,93.9,0.0,0.0,2505.4,0.027,2021-06-01 13:35:45.431677
SW1,155.0,40.0,23.78,9.82,95.0,0.0,0.0,2507.3,0.027,2021-06-01 13:35:57.959092
SW1,156.0,40.0,23.78,9.81,95.3,0.0,0.0,2506.4,0.027,2021-06-01 13:36:10.491667
SW1,157.0,40.0,23.78,9.82,94.9,0.0,0.0,2504.6,0.027,2021-06-01 13:36:23.543609
SW1,158.0,40.0,23.78,9.82,94.7,0.0,0.0,2505.5,0.027,2021-06-01 13:36:36.097606
SW1,159.0,40.0,23.78,9.82,94.1,0.0,0.0,2504.2,0.027,2021-06-01 13:36:48.629757
SW1,160.0,40.0,23.79,9.82,95.0,0.0,0.0,2503.5,0.027,2021-06-01 13:37:01.182011
SW1,161.0,40.0,23.79,9.82,95.4,0.0,0.0,2505.2,0.027,2021-06-01 13:37:14.216504
SW1,162.0,40.0,23.77,9.82,94.5,0.0,0.0,2503.5,0.027,2021-06-01 13:37:26.768842
SW1,163.0,40.0,23.76,9.82,94.7,0.0,0.0,2504.4,0.027,2021-06-01 13:37:39.303517
SW1,164.0,40.0,23.76,9.82,93.3,0.0,0.0,2504.1,0.027,2021-06-01 13:37:51.859342
SW1,165.0,40.0,23.78,9.82,94.3,0.0,0.0,2504.1,0.027,2021-06-01 13:38:04.914773
SW1,166.0,40.0,23.77,9.82,95.2,0.0,0.0,2505.9,0.027,2021-06-01 13:38:17.451140
SW1,167.0,40.0,23.78,9.82,94.9,0.0,0.0,2505.7,0.027,2021-06-01 13:38:30.002645
SW1,168.0,40.0,23.79,9.82,93.6,0.0,0.0,2507.5,0.027,2021-06-01 13:38:43.037569
SW1,169.0,40.0,23.78,9.82,93.5,0.0,0.0,2506.2,0.027,2021-06-01 13:38:55.591630
SW1,170.0,40.0,23.79,9.83,93.2,0.0,0.0,2505.9,0.027,2021-06-01 13:39:08.124276
SW1,171.0,40.0,23.79,9.82,94.0,0.0,0.0,2506.1,0.027,2021-06-01 13:39:20.652263
SW1,172.0,40.0,23.81,9.82,93.7,0.0,0.0,2507.4,0.027,2021-06-01 13:39:33.708614
SW1,173.0,40.0,23.79,9.83,93.7,0.0,0.0,2506.2,0.027,2021-06-01 13:39:46.262902
SW1,174.0,40.0,23.79,9.82,93.2,0.0,0.0,2507.6,0.027,2021-06-01 13:39:58.796472
SW1,175.0,40.0,23.8,9.83,93.8,0.0,0.0,2505.9,0.027,2021-06-01 13:40:11.348967
SW1,183.0,40.0,23.82,9.83,93.3,0.0,0.0,2505.7,0.027,2021-06-01 13:41:53.254563
SW1,184.0,40.0,23.81,9.83,93.5,0.0,0.0,2506.1,0.027,2021-06-01 13:42:05.785555
SW1,185.0,40.0,23.78,9.83,93.3,0.0,0.0,2505.3,0.027,2021-06-01 13:42:18.340269
SW1,186.0,40.0,23.77,9.83,92.6,0.0,0.0,2506.0,0.027,2021-06-01 13:42:31.398874
SW1,187.0,40.0,23.77,9.84,91.6,0.0,0.0,2506.5,0.027,2021-06-01 13:42:44.451696
SW1,188.0,40.0,23.76,9.83,93.4,0.0,0.0,2505.6,0.027,2021-06-01 13:42:57.004950
SW1,189.0,40.0,23.76,9.83,93.1,0.0,0.0,2506.0,0.027,2021-06-01 13:43:09.541615
SW1,190.0,40.0,23.75,9.83,92.7,0.0,0.0,2505.9,0.027,2021-06-01 13:43:22.578002
SW1,191.0,40.0,23.72,9.83,93.7,0.0,0.0,2506.5,0.027,2021-06-01 13:43:37.136877
SW1,192.0,40.0,23.71,9.85,91.9,0.0,0.0,2506.1,0.027,2021-06-01 13:43:49.687461
